waveform	Ch0		Gen	
t0	04.02.2020  15:03:26,447537		04.02.2020  15:03:26,447541	
delta t	8,000000E-6		8,000000E-6	

time[0]	Ch0	time[1]	Gen
04.02.2020  15:03:26,462761	2,410132E+0	04.02.2020  15:03:26,462765	4,010861E-1
04.02.2020  15:03:26,462769	2,423675E+0	04.02.2020  15:03:26,462773	3,765797E-1
04.02.2020  15:03:26,462777	2,445280E+0	04.02.2020  15:03:26,462781	3,536856E-1
04.02.2020  15:03:26,462785	2,457533E+0	04.02.2020  15:03:26,462789	3,356283E-1
04.02.2020  15:03:26,462793	2,473978E+0	04.02.2020  15:03:26,462797	3,207955E-1
04.02.2020  15:03:26,462801	2,486231E+0	04.02.2020  15:03:26,462805	3,053178E-1
04.02.2020  15:03:26,462809	2,500742E+0	04.02.2020  15:03:26,462813	2,914524E-1
04.02.2020  15:03:26,462817	2,517509E+0	04.02.2020  15:03:26,462821	2,750074E-1
04.02.2020  15:03:26,462825	2,531697E+0	04.02.2020  15:03:26,462829	2,617868E-1
04.02.2020  15:03:26,462833	2,550077E+0	04.02.2020  15:03:26,462837	2,508235E-1
04.02.2020  15:03:26,462841	2,567167E+0	04.02.2020  15:03:26,462845	2,376029E-1
04.02.2020  15:03:26,462849	2,581355E+0	04.02.2020  15:03:26,462853	2,276069E-1
04.02.2020  15:03:26,462857	2,597156E+0	04.02.2020  15:03:26,462861	2,182558E-1
04.02.2020  15:03:26,462865	2,615858E+0	04.02.2020  15:03:26,462869	2,089047E-1
04.02.2020  15:03:26,462873	2,630046E+0	04.02.2020  15:03:26,462877	1,976189E-1
04.02.2020  15:03:26,462881	2,643912E+0	04.02.2020  15:03:26,462885	1,895576E-1
04.02.2020  15:03:26,462889	2,661002E+0	04.02.2020  15:03:26,462893	1,808514E-1
04.02.2020  15:03:26,462897	2,680027E+0	04.02.2020  15:03:26,462901	1,724676E-1
04.02.2020  15:03:26,462905	2,693247E+0	04.02.2020  15:03:26,462909	1,637614E-1
04.02.2020  15:03:26,462913	2,707758E+0	04.02.2020  15:03:26,462917	1,576349E-1
04.02.2020  15:03:26,462921	2,727427E+0	04.02.2020  15:03:26,462925	1,511858E-1
04.02.2020  15:03:26,462929	2,742905E+0	04.02.2020  15:03:26,462933	1,424796E-1
04.02.2020  15:03:26,462937	2,755158E+0	04.02.2020  15:03:26,462941	1,366755E-1
04.02.2020  15:03:26,462945	2,774828E+0	04.02.2020  15:03:26,462949	1,302264E-1
04.02.2020  15:03:26,462953	2,791273E+0	04.02.2020  15:03:26,462957	1,257121E-1
04.02.2020  15:03:26,462961	2,805784E+0	04.02.2020  15:03:26,462965	1,179733E-1
04.02.2020  15:03:26,462969	2,820294E+0	04.02.2020  15:03:26,462973	1,124916E-1
04.02.2020  15:03:26,462977	2,840931E+0	04.02.2020  15:03:26,462981	1,079773E-1
04.02.2020  15:03:26,462985	2,856087E+0	04.02.2020  15:03:26,462989	1,018507E-1
04.02.2020  15:03:26,462993	2,871887E+0	04.02.2020  15:03:26,462997	9,733636E-2
04.02.2020  15:03:26,463001	2,886398E+0	04.02.2020  15:03:26,463005	9,249958E-2
04.02.2020  15:03:26,463009	2,903165E+0	04.02.2020  15:03:26,463013	8,927506E-2
04.02.2020  15:03:26,463017	2,919288E+0	04.02.2020  15:03:26,463021	8,411583E-2
04.02.2020  15:03:26,463025	2,934121E+0	04.02.2020  15:03:26,463029	8,024641E-2
04.02.2020  15:03:26,463033	2,955403E+0	04.02.2020  15:03:26,463037	7,605454E-2
04.02.2020  15:03:26,463041	2,968946E+0	04.02.2020  15:03:26,463045	7,218512E-2
04.02.2020  15:03:26,463049	2,983134E+0	04.02.2020  15:03:26,463053	6,734834E-2
04.02.2020  15:03:26,463057	2,997967E+0	04.02.2020  15:03:26,463061	6,380137E-2
04.02.2020  15:03:26,463065	3,017959E+0	04.02.2020  15:03:26,463069	5,993195E-2
04.02.2020  15:03:26,463073	3,031502E+0	04.02.2020  15:03:26,463077	5,638498E-2
04.02.2020  15:03:26,463081	3,046013E+0	04.02.2020  15:03:26,463085	5,283801E-2
04.02.2020  15:03:26,463089	3,066327E+0	04.02.2020  15:03:26,463093	5,058085E-2
04.02.2020  15:03:26,463097	3,081805E+0	04.02.2020  15:03:26,463101	4,800123E-2
04.02.2020  15:03:26,463105	3,095348E+0	04.02.2020  15:03:26,463109	4,445426E-2
04.02.2020  15:03:26,463113	3,110504E+0	04.02.2020  15:03:26,463117	4,155220E-2
04.02.2020  15:03:26,463121	3,129851E+0	04.02.2020  15:03:26,463125	3,929503E-2
04.02.2020  15:03:26,463129	3,145329E+0	04.02.2020  15:03:26,463133	3,607052E-2
04.02.2020  15:03:26,463137	3,160484E+0	04.02.2020  15:03:26,463141	3,349090E-2
04.02.2020  15:03:26,463145	3,174995E+0	04.02.2020  15:03:26,463149	3,155619E-2
04.02.2020  15:03:26,463153	3,194342E+0	04.02.2020  15:03:26,463157	2,962148E-2
04.02.2020  15:03:26,463161	3,208853E+0	04.02.2020  15:03:26,463165	2,704187E-2
04.02.2020  15:03:26,463169	3,221428E+0	04.02.2020  15:03:26,463173	2,478470E-2
04.02.2020  15:03:26,463177	3,243355E+0	04.02.2020  15:03:26,463181	2,252754E-2
04.02.2020  15:03:26,463185	3,257543E+0	04.02.2020  15:03:26,463189	2,059283E-2
04.02.2020  15:03:26,463193	3,272054E+0	04.02.2020  15:03:26,463197	1,865812E-2
04.02.2020  15:03:26,463201	3,285597E+0	04.02.2020  15:03:26,463205	1,769077E-2
04.02.2020  15:03:26,463209	3,305589E+0	04.02.2020  15:03:26,463213	1,640096E-2
04.02.2020  15:03:26,463217	3,320745E+0	04.02.2020  15:03:26,463221	1,446625E-2
04.02.2020  15:03:26,463225	3,337512E+0	04.02.2020  15:03:26,463229	1,317644E-2
04.02.2020  15:03:26,463233	3,353313E+0	04.02.2020  15:03:26,463237	1,188663E-2
04.02.2020  15:03:26,463241	3,370403E+0	04.02.2020  15:03:26,463245	1,059683E-2
04.02.2020  15:03:26,463249	3,383301E+0	04.02.2020  15:03:26,463253	9,307020E-3
04.02.2020  15:03:26,463257	3,400391E+0	04.02.2020  15:03:26,463261	8,339665E-3
04.02.2020  15:03:26,463265	3,420383E+0	04.02.2020  15:03:26,463269	7,372310E-3
04.02.2020  15:03:26,463273	3,435216E+0	04.02.2020  15:03:26,463277	6,404954E-3
04.02.2020  15:03:26,463281	3,447470E+0	04.02.2020  15:03:26,463285	5,760051E-3
04.02.2020  15:03:26,463289	3,462947E+0	04.02.2020  15:03:26,463293	4,792696E-3
04.02.2020  15:03:26,463297	3,481972E+0	04.02.2020  15:03:26,463301	4,470244E-3
04.02.2020  15:03:26,463305	3,497450E+0	04.02.2020  15:03:26,463309	4,147792E-3
04.02.2020  15:03:26,463313	3,513251E+0	04.02.2020  15:03:26,463317	3,825341E-3
04.02.2020  15:03:26,463321	3,531308E+0	04.02.2020  15:03:26,463325	2,857985E-3
04.02.2020  15:03:26,463329	3,546141E+0	04.02.2020  15:03:26,463333	2,535534E-3
04.02.2020  15:03:26,463337	3,563876E+0	04.02.2020  15:03:26,463341	2,213082E-3
04.02.2020  15:03:26,463345	3,577419E+0	04.02.2020  15:03:26,463349	1,568178E-3
04.02.2020  15:03:26,463353	3,595799E+0	04.02.2020  15:03:26,463357	1,568178E-3
04.02.2020  15:03:26,463361	3,609665E+0	04.02.2020  15:03:26,463365	1,568178E-3
04.02.2020  15:03:26,463369	3,625143E+0	04.02.2020  15:03:26,463373	1,568178E-3
04.02.2020  15:03:26,463377	3,644813E+0	04.02.2020  15:03:26,463381	1,245727E-3
04.02.2020  15:03:26,463385	3,659968E+0	04.02.2020  15:03:26,463389	1,245727E-3
04.02.2020  15:03:26,463393	3,675446E+0	04.02.2020  15:03:26,463397	1,568178E-3
04.02.2020  15:03:26,463401	3,690924E+0	04.02.2020  15:03:26,463405	1,568178E-3
04.02.2020  15:03:26,463409	3,710594E+0	04.02.2020  15:03:26,463413	1,245727E-3
04.02.2020  15:03:26,463417	3,723169E+0	04.02.2020  15:03:26,463421	1,568178E-3
04.02.2020  15:03:26,463425	3,736390E+0	04.02.2020  15:03:26,463429	1,245727E-3
04.02.2020  15:03:26,463433	3,751223E+0	04.02.2020  15:03:26,463437	9,232750E-4
04.02.2020  15:03:26,463441	3,771860E+0	04.02.2020  15:03:26,463445	9,232750E-4
04.02.2020  15:03:26,463449	3,786693E+0	04.02.2020  15:03:26,463453	1,245727E-3
04.02.2020  15:03:26,463457	3,802171E+0	04.02.2020  15:03:26,463461	1,245727E-3
04.02.2020  15:03:26,463465	3,821196E+0	04.02.2020  15:03:26,463469	6,008232E-4
04.02.2020  15:03:26,463473	3,833449E+0	04.02.2020  15:03:26,463477	9,232750E-4
04.02.2020  15:03:26,463481	3,851184E+0	04.02.2020  15:03:26,463485	2,783715E-4
04.02.2020  15:03:26,463489	3,863438E+0	04.02.2020  15:03:26,463493	9,232750E-4
04.02.2020  15:03:26,463497	3,884720E+0	04.02.2020  15:03:26,463501	1,245727E-3
04.02.2020  15:03:26,463505	3,900198E+0	04.02.2020  15:03:26,463509	9,232750E-4
04.02.2020  15:03:26,463513	3,914063E+0	04.02.2020  15:03:26,463517	9,232750E-4
04.02.2020  15:03:26,463521	3,930831E+0	04.02.2020  15:03:26,463525	6,008232E-4
04.02.2020  15:03:26,463529	3,950823E+0	04.02.2020  15:03:26,463533	6,008232E-4
04.02.2020  15:03:26,463537	3,963399E+0	04.02.2020  15:03:26,463541	6,008232E-4
04.02.2020  15:03:26,463545	3,975652E+0	04.02.2020  15:03:26,463549	9,232750E-4
04.02.2020  15:03:26,463553	3,996612E+0	04.02.2020  15:03:26,463557	6,008232E-4
04.02.2020  15:03:26,463561	4,011123E+0	04.02.2020  15:03:26,463565	2,783715E-4
04.02.2020  15:03:26,463569	4,027245E+0	04.02.2020  15:03:26,463573	6,008232E-4
04.02.2020  15:03:26,463577	4,041756E+0	04.02.2020  15:03:26,463581	6,008232E-4
04.02.2020  15:03:26,463585	4,060136E+0	04.02.2020  15:03:26,463589	2,783715E-4
04.02.2020  15:03:26,463593	4,074002E+0	04.02.2020  15:03:26,463597	6,008232E-4
04.02.2020  15:03:26,463601	4,088835E+0	04.02.2020  15:03:26,463605	2,783715E-4
04.02.2020  15:03:26,463609	4,108827E+0	04.02.2020  15:03:26,463613	6,008232E-4
04.02.2020  15:03:26,463617	4,125272E+0	04.02.2020  15:03:26,463621	2,783715E-4
04.02.2020  15:03:26,463625	4,141073E+0	04.02.2020  15:03:26,463629	-4,408025E-5
04.02.2020  15:03:26,463633	4,153648E+0	04.02.2020  15:03:26,463637	-4,408025E-5
04.02.2020  15:03:26,463641	4,172673E+0	04.02.2020  15:03:26,463645	2,783715E-4
04.02.2020  15:03:26,463649	4,187506E+0	04.02.2020  15:03:26,463653	2,783715E-4
04.02.2020  15:03:26,463657	4,205241E+0	04.02.2020  15:03:26,463661	2,783715E-4
04.02.2020  15:03:26,463665	4,220397E+0	04.02.2020  15:03:26,463669	6,008232E-4
04.02.2020  15:03:26,463673	4,237810E+0	04.02.2020  15:03:26,463677	-4,408025E-5
04.02.2020  15:03:26,463681	4,249740E+0	04.02.2020  15:03:26,463685	2,783715E-4
04.02.2020  15:03:26,463689	4,265541E+0	04.02.2020  15:03:26,463693	2,783715E-4
04.02.2020  15:03:26,463697	4,287145E+0	04.02.2020  15:03:26,463701	-4,408025E-5
04.02.2020  15:03:26,463705	4,301334E+0	04.02.2020  15:03:26,463709	-4,408025E-5
04.02.2020  15:03:26,463713	4,315522E+0	04.02.2020  15:03:26,463717	-4,408025E-5
04.02.2020  15:03:26,463721	4,328097E+0	04.02.2020  15:03:26,463725	-4,408025E-5
04.02.2020  15:03:26,463729	4,352282E+0	04.02.2020  15:03:26,463733	2,783715E-4
04.02.2020  15:03:26,463737	4,362923E+0	04.02.2020  15:03:26,463741	-4,408025E-5
04.02.2020  15:03:26,463745	4,378723E+0	04.02.2020  15:03:26,463749	-4,408025E-5
04.02.2020  15:03:26,463753	4,396781E+0	04.02.2020  15:03:26,463757	2,783715E-4
04.02.2020  15:03:26,463761	4,411936E+0	04.02.2020  15:03:26,463765	-4,408025E-5
04.02.2020  15:03:26,463769	4,428704E+0	04.02.2020  15:03:26,463773	2,783715E-4
04.02.2020  15:03:26,463777	4,442570E+0	04.02.2020  15:03:26,463781	-3,665320E-4
04.02.2020  15:03:26,463785	4,459982E+0	04.02.2020  15:03:26,463789	2,783715E-4
04.02.2020  15:03:26,463793	4,476750E+0	04.02.2020  15:03:26,463797	2,783715E-4
04.02.2020  15:03:26,463801	4,491906E+0	04.02.2020  15:03:26,463805	2,783715E-4
04.02.2020  15:03:26,463809	4,509963E+0	04.02.2020  15:03:26,463813	-4,408025E-5
04.02.2020  15:03:26,463817	4,526731E+0	04.02.2020  15:03:26,463821	-3,665320E-4
04.02.2020  15:03:26,463825	4,541886E+0	04.02.2020  15:03:26,463829	-4,408025E-5
04.02.2020  15:03:26,463833	4,558332E+0	04.02.2020  15:03:26,463837	-4,408025E-5
04.02.2020  15:03:26,463841	4,571875E+0	04.02.2020  15:03:26,463845	-4,408025E-5
04.02.2020  15:03:26,463849	4,591222E+0	04.02.2020  15:03:26,463853	-3,665320E-4
04.02.2020  15:03:26,463857	4,602508E+0	04.02.2020  15:03:26,463861	-4,408025E-5
04.02.2020  15:03:26,463865	4,619921E+0	04.02.2020  15:03:26,463869	-3,665320E-4
04.02.2020  15:03:26,463873	4,638624E+0	04.02.2020  15:03:26,463877	-4,408025E-5
04.02.2020  15:03:26,463881	4,654424E+0	04.02.2020  15:03:26,463885	-3,665320E-4
04.02.2020  15:03:26,463889	4,666032E+0	04.02.2020  15:03:26,463893	-4,408025E-5
04.02.2020  15:03:26,463897	4,684735E+0	04.02.2020  15:03:26,463901	-4,408025E-5
04.02.2020  15:03:26,463905	4,699890E+0	04.02.2020  15:03:26,463909	2,783715E-4
04.02.2020  15:03:26,463913	4,718271E+0	04.02.2020  15:03:26,463917	-3,665320E-4
04.02.2020  15:03:26,463921	4,730524E+0	04.02.2020  15:03:26,463925	2,783715E-4
04.02.2020  15:03:26,463929	4,749226E+0	04.02.2020  15:03:26,463933	-3,665320E-4
04.02.2020  15:03:26,463937	4,765027E+0	04.02.2020  15:03:26,463941	-4,408025E-5
04.02.2020  15:03:26,463945	4,779537E+0	04.02.2020  15:03:26,463949	-4,408025E-5
04.02.2020  15:03:26,463953	4,796950E+0	04.02.2020  15:03:26,463957	-4,408025E-5
04.02.2020  15:03:26,463961	4,813396E+0	04.02.2020  15:03:26,463965	-4,408025E-5
04.02.2020  15:03:26,463969	4,828873E+0	04.02.2020  15:03:26,463973	-4,408025E-5
04.02.2020  15:03:26,463977	4,842417E+0	04.02.2020  15:03:26,463981	-4,408025E-5
04.02.2020  15:03:26,463985	4,862732E+0	04.02.2020  15:03:26,463989	-4,408025E-5
04.02.2020  15:03:26,463993	4,873695E+0	04.02.2020  15:03:26,463997	-3,665320E-4
04.02.2020  15:03:26,464001	4,890140E+0	04.02.2020  15:03:26,464005	-6,889837E-4
04.02.2020  15:03:26,464009	4,904006E+0	04.02.2020  15:03:26,464013	-4,408025E-5
04.02.2020  15:03:26,464017	4,927223E+0	04.02.2020  15:03:26,464021	-6,889837E-4
04.02.2020  15:03:26,464025	4,941734E+0	04.02.2020  15:03:26,464029	-3,665320E-4
04.02.2020  15:03:26,464033	4,957212E+0	04.02.2020  15:03:26,464037	-3,665320E-4
04.02.2020  15:03:26,464041	4,976882E+0	04.02.2020  15:03:26,464045	-1,011435E-3
04.02.2020  15:03:26,464049	4,976882E+0	04.02.2020  15:03:26,464053	-3,665320E-4
04.02.2020  15:03:26,464057	4,961726E+0	04.02.2020  15:03:26,464061	-6,889837E-4
04.02.2020  15:03:26,464065	4,945281E+0	04.02.2020  15:03:26,464069	-6,889837E-4
04.02.2020  15:03:26,464073	4,927223E+0	04.02.2020  15:03:26,464077	-6,889837E-4
04.02.2020  15:03:26,464081	4,912390E+0	04.02.2020  15:03:26,464085	-6,889837E-4
04.02.2020  15:03:26,464089	4,900782E+0	04.02.2020  15:03:26,464093	-3,665320E-4
04.02.2020  15:03:26,464097	4,881757E+0	04.02.2020  15:03:26,464101	-3,665320E-4
04.02.2020  15:03:26,464105	4,862409E+0	04.02.2020  15:03:26,464109	-3,665320E-4
04.02.2020  15:03:26,464113	4,847254E+0	04.02.2020  15:03:26,464117	-3,665320E-4
04.02.2020  15:03:26,464121	4,831776E+0	04.02.2020  15:03:26,464125	-3,665320E-4
04.02.2020  15:03:26,464129	4,815653E+0	04.02.2020  15:03:26,464133	-3,665320E-4
04.02.2020  15:03:26,464137	4,799852E+0	04.02.2020  15:03:26,464141	-3,665320E-4
04.02.2020  15:03:26,464145	4,782440E+0	04.02.2020  15:03:26,464149	-3,665320E-4
04.02.2020  15:03:26,464153	4,768896E+0	04.02.2020  15:03:26,464157	-3,665320E-4
04.02.2020  15:03:26,464161	4,748904E+0	04.02.2020  15:03:26,464165	-4,408025E-5
04.02.2020  15:03:26,464169	4,739230E+0	04.02.2020  15:03:26,464173	-3,665320E-4
04.02.2020  15:03:26,464177	4,721818E+0	04.02.2020  15:03:26,464181	-6,889837E-4
04.02.2020  15:03:26,464185	4,707307E+0	04.02.2020  15:03:26,464189	-4,408025E-5
04.02.2020  15:03:26,464193	4,689894E+0	04.02.2020  15:03:26,464197	-4,408025E-5
04.02.2020  15:03:26,464201	4,676029E+0	04.02.2020  15:03:26,464205	-3,665320E-4
04.02.2020  15:03:26,464209	4,658938E+0	04.02.2020  15:03:26,464213	-6,889837E-4
04.02.2020  15:03:26,464217	4,642493E+0	04.02.2020  15:03:26,464221	-6,889837E-4
04.02.2020  15:03:26,464225	4,628305E+0	04.02.2020  15:03:26,464229	2,783715E-4
04.02.2020  15:03:26,464233	4,611215E+0	04.02.2020  15:03:26,464237	-6,889837E-4
04.02.2020  15:03:26,464241	4,597027E+0	04.02.2020  15:03:26,464245	-3,665320E-4
04.02.2020  15:03:26,464249	4,574455E+0	04.02.2020  15:03:26,464253	-6,889837E-4
04.02.2020  15:03:26,464257	4,562201E+0	04.02.2020  15:03:26,464261	2,783715E-4
04.02.2020  15:03:26,464265	4,549625E+0	04.02.2020  15:03:26,464269	-6,889837E-4
04.02.2020  15:03:26,464273	4,529956E+0	04.02.2020  15:03:26,464277	-3,665320E-4
04.02.2020  15:03:26,464281	4,512543E+0	04.02.2020  15:03:26,464285	-3,665320E-4
04.02.2020  15:03:26,464289	4,497387E+0	04.02.2020  15:03:26,464293	-6,889837E-4
04.02.2020  15:03:26,464297	4,480942E+0	04.02.2020  15:03:26,464301	-3,665320E-4
04.02.2020  15:03:26,464305	4,461917E+0	04.02.2020  15:03:26,464309	-1,011435E-3
04.02.2020  15:03:26,464313	4,446439E+0	04.02.2020  15:03:26,464317	-6,889837E-4
04.02.2020  15:03:26,464321	4,432251E+0	04.02.2020  15:03:26,464325	-6,889837E-4
04.02.2020  15:03:26,464329	4,417418E+0	04.02.2020  15:03:26,464333	-6,889837E-4
04.02.2020  15:03:26,464337	4,401940E+0	04.02.2020  15:03:26,464341	-1,011435E-3
04.02.2020  15:03:26,464345	4,386785E+0	04.02.2020  15:03:26,464349	-6,889837E-4
04.02.2020  15:03:26,464353	4,371952E+0	04.02.2020  15:03:26,464357	-3,665320E-4
04.02.2020  15:03:26,464361	4,353249E+0	04.02.2020  15:03:26,464365	-3,665320E-4
04.02.2020  15:03:26,464369	4,336804E+0	04.02.2020  15:03:26,464373	-3,665320E-4
04.02.2020  15:03:26,464377	4,323583E+0	04.02.2020  15:03:26,464381	-3,665320E-4
04.02.2020  15:03:26,464385	4,307138E+0	04.02.2020  15:03:26,464389	-6,889837E-4
04.02.2020  15:03:26,464393	4,288758E+0	04.02.2020  15:03:26,464397	-3,665320E-4
04.02.2020  15:03:26,464401	4,271668E+0	04.02.2020  15:03:26,464405	-1,011435E-3
04.02.2020  15:03:26,464409	4,260059E+0	04.02.2020  15:03:26,464413	-3,665320E-4
04.02.2020  15:03:26,464417	4,242969E+0	04.02.2020  15:03:26,464421	-4,408025E-5
04.02.2020  15:03:26,464425	4,225556E+0	04.02.2020  15:03:26,464429	-3,665320E-4
04.02.2020  15:03:26,464433	4,211046E+0	04.02.2020  15:03:26,464437	-3,665320E-4
04.02.2020  15:03:26,464441	4,192666E+0	04.02.2020  15:03:26,464445	-1,011435E-3
04.02.2020  15:03:26,464449	4,175898E+0	04.02.2020  15:03:26,464453	-6,889837E-4
04.02.2020  15:03:26,464457	4,161387E+0	04.02.2020  15:03:26,464461	-6,889837E-4
04.02.2020  15:03:26,464465	4,147199E+0	04.02.2020  15:03:26,464469	-6,889837E-4
04.02.2020  15:03:26,464473	4,132689E+0	04.02.2020  15:03:26,464477	-3,665320E-4
04.02.2020  15:03:26,464481	4,112051E+0	04.02.2020  15:03:26,464485	-3,665320E-4
04.02.2020  15:03:26,464489	4,097863E+0	04.02.2020  15:03:26,464493	-6,889837E-4
04.02.2020  15:03:26,464497	4,083030E+0	04.02.2020  15:03:26,464501	-4,408025E-5
04.02.2020  15:03:26,464505	4,062071E+0	04.02.2020  15:03:26,464509	-6,889837E-4
04.02.2020  15:03:26,464513	4,048205E+0	04.02.2020  15:03:26,464517	-3,665320E-4
04.02.2020  15:03:26,464521	4,034339E+0	04.02.2020  15:03:26,464525	-4,408025E-5
04.02.2020  15:03:26,464529	4,018862E+0	04.02.2020  15:03:26,464533	-3,665320E-4
04.02.2020  15:03:26,464537	4,002739E+0	04.02.2020  15:03:26,464541	-3,665320E-4
04.02.2020  15:03:26,464545	3,986616E+0	04.02.2020  15:03:26,464549	-3,665320E-4
04.02.2020  15:03:26,464553	3,969848E+0	04.02.2020  15:03:26,464557	-3,665320E-4
04.02.2020  15:03:26,464561	3,956305E+0	04.02.2020  15:03:26,464565	2,783715E-4
04.02.2020  15:03:26,464569	3,938570E+0	04.02.2020  15:03:26,464573	-6,889837E-4
04.02.2020  15:03:26,464577	3,921157E+0	04.02.2020  15:03:26,464581	-6,889837E-4
04.02.2020  15:03:26,464585	3,907614E+0	04.02.2020  15:03:26,464589	-4,408025E-5
04.02.2020  15:03:26,464593	3,889234E+0	04.02.2020  15:03:26,464597	-1,011435E-3
04.02.2020  15:03:26,464601	3,873756E+0	04.02.2020  15:03:26,464605	-6,889837E-4
04.02.2020  15:03:26,464609	3,857311E+0	04.02.2020  15:03:26,464613	-4,408025E-5
04.02.2020  15:03:26,464617	3,843123E+0	04.02.2020  15:03:26,464621	-1,011435E-3
04.02.2020  15:03:26,464625	3,824420E+0	04.02.2020  15:03:26,464629	-6,889837E-4
04.02.2020  15:03:26,464633	3,809587E+0	04.02.2020  15:03:26,464637	-1,011435E-3
04.02.2020  15:03:26,464641	3,794432E+0	04.02.2020  15:03:26,464645	-1,333887E-3
04.02.2020  15:03:26,464649	3,776052E+0	04.02.2020  15:03:26,464653	-3,665320E-4
04.02.2020  15:03:26,464657	3,761219E+0	04.02.2020  15:03:26,464661	-6,889837E-4
04.02.2020  15:03:26,464665	3,745096E+0	04.02.2020  15:03:26,464669	-6,889837E-4
04.02.2020  15:03:26,464673	3,732843E+0	04.02.2020  15:03:26,464677	-4,408025E-5
04.02.2020  15:03:26,464681	3,711561E+0	04.02.2020  15:03:26,464685	-6,889837E-4
04.02.2020  15:03:26,464689	3,698340E+0	04.02.2020  15:03:26,464693	-6,889837E-4
04.02.2020  15:03:26,464697	3,683507E+0	04.02.2020  15:03:26,464701	-3,665320E-4
04.02.2020  15:03:26,464705	3,667062E+0	04.02.2020  15:03:26,464709	-4,408025E-5
04.02.2020  15:03:26,464713	3,647715E+0	04.02.2020  15:03:26,464717	-3,665320E-4
04.02.2020  15:03:26,464721	3,633204E+0	04.02.2020  15:03:26,464725	-4,408025E-5
04.02.2020  15:03:26,464729	3,619338E+0	04.02.2020  15:03:26,464733	-3,665320E-4
04.02.2020  15:03:26,464737	3,600959E+0	04.02.2020  15:03:26,464741	-4,408025E-5
04.02.2020  15:03:26,464745	3,583868E+0	04.02.2020  15:03:26,464749	-4,408025E-5
04.02.2020  15:03:26,464753	3,569035E+0	04.02.2020  15:03:26,464757	6,008232E-4
04.02.2020  15:03:26,464761	3,553880E+0	04.02.2020  15:03:26,464765	6,008232E-4
04.02.2020  15:03:26,464769	3,536145E+0	04.02.2020  15:03:26,464773	9,232750E-4
04.02.2020  15:03:26,464777	3,520989E+0	04.02.2020  15:03:26,464781	1,890630E-3
04.02.2020  15:03:26,464785	3,506157E+0	04.02.2020  15:03:26,464789	2,213082E-3
04.02.2020  15:03:26,464793	3,487132E+0	04.02.2020  15:03:26,464797	2,535534E-3
04.02.2020  15:03:26,464801	3,471976E+0	04.02.2020  15:03:26,464805	2,857985E-3
04.02.2020  15:03:26,464809	3,459078E+0	04.02.2020  15:03:26,464813	4,470244E-3
04.02.2020  15:03:26,464817	3,441665E+0	04.02.2020  15:03:26,464821	5,115148E-3
04.02.2020  15:03:26,464825	3,421673E+0	04.02.2020  15:03:26,464829	5,760051E-3
04.02.2020  15:03:26,464833	3,405873E+0	04.02.2020  15:03:26,464837	6,404954E-3
04.02.2020  15:03:26,464841	3,393620E+0	04.02.2020  15:03:26,464845	7,372310E-3
04.02.2020  15:03:26,464849	3,379431E+0	04.02.2020  15:03:26,464853	8,984568E-3
04.02.2020  15:03:26,464857	3,361052E+0	04.02.2020  15:03:26,464861	1,027438E-2
04.02.2020  15:03:26,464865	3,344284E+0	04.02.2020  15:03:26,464869	1,124173E-2
04.02.2020  15:03:26,464873	3,328161E+0	04.02.2020  15:03:26,464877	1,285399E-2
04.02.2020  15:03:26,464881	3,309781E+0	04.02.2020  15:03:26,464885	1,446625E-2
04.02.2020  15:03:26,464889	3,296238E+0	04.02.2020  15:03:26,464893	1,575606E-2
04.02.2020  15:03:26,464897	3,280115E+0	04.02.2020  15:03:26,464901	1,801322E-2
04.02.2020  15:03:26,464905	3,265605E+0	04.02.2020  15:03:26,464909	1,962548E-2
04.02.2020  15:03:26,464913	3,246902E+0	04.02.2020  15:03:26,464917	2,123773E-2
04.02.2020  15:03:26,464921	3,231747E+0	04.02.2020  15:03:26,464925	2,381735E-2
04.02.2020  15:03:26,464929	3,218526E+0	04.02.2020  15:03:26,464933	2,542961E-2
04.02.2020  15:03:26,464937	3,200146E+0	04.02.2020  15:03:26,464941	2,768677E-2
04.02.2020  15:03:26,464945	3,184024E+0	04.02.2020  15:03:26,464949	2,994393E-2
04.02.2020  15:03:26,464953	3,168546E+0	04.02.2020  15:03:26,464957	3,284600E-2
04.02.2020  15:03:26,464961	3,153068E+0	04.02.2020  15:03:26,464965	3,478071E-2
04.02.2020  15:03:26,464969	3,134365E+0	04.02.2020  15:03:26,464973	3,736032E-2
04.02.2020  15:03:26,464977	3,120500E+0	04.02.2020  15:03:26,464981	4,058484E-2
04.02.2020  15:03:26,464985	3,103732E+0	04.02.2020  15:03:26,464989	4,348691E-2
04.02.2020  15:03:26,464993	3,090189E+0	04.02.2020  15:03:26,464997	4,671142E-2
04.02.2020  15:03:26,465001	3,070197E+0	04.02.2020  15:03:26,465005	4,896859E-2
04.02.2020  15:03:26,465009	3,056009E+0	04.02.2020  15:03:26,465013	5,283801E-2
04.02.2020  15:03:26,465017	3,041176E+0	04.02.2020  15:03:26,465021	5,574007E-2
04.02.2020  15:03:26,465025	3,022796E+0	04.02.2020  15:03:26,465029	5,928704E-2
04.02.2020  15:03:26,465033	3,008286E+0	04.02.2020  15:03:26,465037	6,218911E-2
04.02.2020  15:03:26,465041	2,993130E+0	04.02.2020  15:03:26,465045	6,702589E-2
04.02.2020  15:03:26,465049	2,977330E+0	04.02.2020  15:03:26,465053	7,025040E-2
